problems_url,problems_number,problems_title,problems_info_publish,problems_info_solved,problems_info_difficulty,problems_content_text,problems_content_html,problems_content_images_name,problems_content_images_url,problems_content_files_name,problems_content_files_url
https://projecteuler.net/problem=408,408,Admissible paths through a grid,"Saturday, 29th December 2012, 01:00 pm",424,50,"Let's call a lattice point (x, y) inadmissible if x, y and x + y are all positive perfect squares.
For example, (9, 16) is inadmissible, while (0, 4), (3, 1) and (9, 4) are not.
Consider a path from point (x1, y1) to point (x2, y2) using only unit steps north or east.
Let's call such a path admissible if none of its intermediate points are inadmissible.
Let P(n) be the number of admissible paths from (0, 0) to (n, n).
It can be verified that P(5) = 252, P(16) = 596994440 and P(1000) mod 1 000 000 007 = 341920854.
Find P(10 000 000) mod 1 000 000 007.","<p>Let's call a lattice point (<var>x</var>, <var>y</var>) <i>inadmissible</i> if <var>x</var>, <var>y</var> and <var>x</var>&nbsp;+&nbsp;<var>y</var> are all positive perfect squares.<br>For example, (9, 16) is inadmissible, while (0, 4), (3, 1) and (9, 4) are not.</p><p>Consider a path from point (<var>x</var><sub>1</sub>, <var>y</var><sub>1</sub>) to point (<var>x</var><sub>2</sub>, <var>y</var><sub>2</sub>) using only unit steps north or east.<br>Let's call such a path <i>admissible</i> if none of its intermediate points are inadmissible.</p><p>Let P(<var>n</var>) be the number of admissible paths from (0, 0) to (<var>n</var>, <var>n</var>).<br>It can be verified that P(5) = 252, P(16) = 596994440 and P(1000) mod 1&nbsp;000&nbsp;000&nbsp;007 = 341920854.</p><p>Find P(10&nbsp;000&nbsp;000) mod 1&nbsp;000&nbsp;000&nbsp;007.</p>",,,,
https://projecteuler.net/problem=409,409,Nim Extreme,"Saturday, 5th January 2013, 04:00 pm",341,55,"Let n be a positive integer. Consider nim positions where:
There are n non-empty piles.
Each pile has size less than 2n.
No two piles have the same size.
Let W(n) be the number of winning nim positions satisfying the above conditions (a position is winning if the first player has a winning strategy). For example, W(1) = 1, W(2) = 6, W(3) = 168, W(5) = 19764360 and W(100) mod 1 000 000 007 = 384777056.
Find W(10 000 000) mod 1 000 000 007.","<p>Let <var>n</var> be a positive integer. Consider <b>nim</b> positions where:</p><ul><li>There are <var>n</var> non-empty piles.</li><li>Each pile has size less than 2<sup><var>n</var></sup>.</li><li>No two piles have the same size.</li></ul><p>Let W(<var>n</var>) be the number of winning nim positions satisfying the aboveconditions (a position is winning if the first player has a winning strategy). For example, W(1) = 1, W(2) = 6, W(3) = 168, W(5) = 19764360 and W(100) mod 1&nbsp;000&nbsp;000&nbsp;007 = 384777056.</p><p>Find W(10&nbsp;000&nbsp;000) mod 1&nbsp;000&nbsp;000&nbsp;007.</p>",,,,
https://projecteuler.net/problem=410,410,Circle and tangent line,"Saturday, 12th January 2013, 07:00 pm",217,70,"Let C be the circle with radius r, x2 + y2 = r2. We choose two points P(a, b) and Q(-a, c) so that the line passing through P and Q is tangent to C.
For example, the quadruplet (r, a, b, c) = (2, 6, 2, -7) satisfies this property.
Let F(R, X) be the number of the integer quadruplets (r, a, b, c) with this property, and with 0 < r ≤ R and 0 < a ≤ X.
We can verify that F(1, 5) = 10, F(2, 10) = 52 and F(10, 100) = 3384.
Find F(108, 109) + F(109, 108).","<p>Let C be the circle with radius <var>r</var>, <var>x</var><sup>2</sup> + <var>y</var><sup>2</sup> = <var>r</var><sup>2</sup>. We choose two points P(<var>a</var>, <var>b</var>) and Q(-<var>a</var>, <var>c</var>) so that the line passing through P and Q is tangent to C.</p><p>For example, the quadruplet (<var>r</var>, <var>a</var>, <var>b</var>, <var>c</var>) = (2, 6, 2, -7) satisfies this property.</p><p>Let F(<var>R</var>, <var>X</var>) be the number of the integer quadruplets (<var>r</var>, <var>a</var>, <var>b</var>, <var>c</var>) with this property, and with 0 &lt; <var>r</var> ≤ <var>R</var> and 0 &lt; <var>a</var> ≤ <var>X</var>.</p><p>We can verify that F(1, 5) = 10, F(2, 10) = 52 and F(10, 100) = 3384.<br>Find F(10<sup>8</sup>, 10<sup>9</sup>) + F(10<sup>9</sup>, 10<sup>8</sup>).</p>",,,,
https://projecteuler.net/problem=411,411,Uphill paths,"Saturday, 19th January 2013, 10:00 pm",467,45,"Let n be a positive integer. Suppose there are stations at the coordinates (x, y) = (2i mod n, 3i mod n) for 0 ≤ i ≤ 2n. We will consider stations with the same coordinates as the same station.
We wish to form a path from (0, 0) to (n, n) such that the x and y coordinates never decrease.
Let S(n) be the maximum number of stations such a path can pass through.
For example, if n = 22, there are 11 distinct stations, and a valid path can pass through at most 5 stations. Therefore, S(22) = 5. The case is illustrated below, with an example of an optimal path:
It can also be verified that S(123) = 14 and S(10000) = 48.
Find ∑ S(k5) for 1 ≤ k ≤ 30.","<p>Let <var>n</var> be a positive integer. Suppose there are stations at the coordinates (<var>x</var>, <var>y</var>) = (2<sup><var>i</var></sup> mod <var>n</var>, 3<sup><var>i</var></sup> mod <var>n</var>) for 0 ≤ <var>i</var> ≤ 2<var>n</var>. We will consider stations with the same coordinates as the same station.</p><p>We wish to form a path from (0, 0) to (<var>n</var>, <var>n</var>) such that the x and y coordinates never decrease.<br>Let S(<var>n</var>) be the maximum number of stations such a path can pass through.</p><p>For example, if <var>n</var> = 22, there are 11 distinct stations, and a valid path can pass through at most 5 stations. Therefore, S(22) = 5.The case is illustrated below, with an example of an optimal path:</p><p align=""center""><img src=""project/images/p411_longpath.png"" alt=""p411_longpath.png""></p><p>It can also be verified that S(123) = 14 and S(10000) = 48.</p><p>Find ∑ S(<var>k</var><sup>5</sup>) for 1 ≤ <var>k</var> ≤ 30.</p>",p411_longpath.png,https://projecteuler.net/project/images/p411_longpath.png,,
https://projecteuler.net/problem=412,412,Gnomon numbering,"Sunday, 27th January 2013, 01:00 am",359,50,"For integers m, n (0 ≤ n < m), let L(m, n) be an m×m grid with the top-right n×n grid removed.
For example, L(5, 3) looks like this:
We want to number each cell of L(m, n) with consecutive integers 1, 2, 3, ... such that the number in every cell is smaller than the number below it and to the left of it.
For example, here are two valid numberings of L(5, 3):
Let LC(m, n) be the number of valid numberings of L(m, n).
It can be verified that LC(3, 0) = 42, LC(5, 3) = 250250, LC(6, 3) = 406029023400 and LC(10, 5) mod 76543217 = 61251715.
Find LC(10000, 5000) mod 76543217.","<p>For integers <var>m</var>, <var>n</var> (0&nbsp;≤&nbsp;<var>n</var>&nbsp;&lt;&nbsp;<var>m</var>), let L(<var>m</var>,&nbsp;<var>n</var>) be an <var>m</var>×<var>m</var> grid with the top-right <var>n</var>×<var>n</var> grid removed.</p><p>For example, L(5, 3) looks like this:</p><p><img src=""project/images/p412_table53.png"" alt=""p412_table53.png""></p><p>We want to number each cell of L(<var>m</var>,&nbsp;<var>n</var>) with consecutive integers 1, 2, 3, ... such that the number in every cell is smaller than the number below it and to the left of it.</p><p>For example, here are two valid numberings of L(5,&nbsp;3):</p><p><img src=""project/images/p412_tablenums.png"" alt=""p412_tablenums.png""></p><p>Let LC(<var>m</var>, <var>n</var>) be the number of valid numberings of L(<var>m</var>, <var>n</var>).<br>It can be verified that LC(3,&nbsp;0) = 42, LC(5,&nbsp;3) = 250250, LC(6,&nbsp;3) = 406029023400 and LC(10,&nbsp;5) mod 76543217 = 61251715.</p><p>Find LC(10000,&nbsp;5000) mod 76543217.</p>",p412_table53.png,https://projecteuler.net/project/images/p412_table53.png,,
-,-,-,-,-,-,-,-,p412_tablenums.png,https://projecteuler.net/project/images/p412_tablenums.png,,
https://projecteuler.net/problem=413,413,One-child Numbers,"Sunday, 3rd February 2013, 04:00 am",294,75,"We say that a d-digit positive number (no leading zeros) is a one-child number if exactly one of its sub-strings is divisible by d.
For example, 5671 is a 4-digit one-child number. Among all its sub-strings 5, 6, 7, 1, 56, 67, 71, 567, 671 and 5671, only 56 is divisible by 4.
Similarly, 104 is a 3-digit one-child number because only 0 is divisible by 3.
1132451 is a 7-digit one-child number because only 245 is divisible by 7.
Let F(N) be the number of the one-child numbers less than N.
We can verify that F(10) = 9, F(103) = 389 and F(107) = 277674.
Find F(1019).","<p>We say that a <var>d</var>-digit positive number (no leading zeros) is a one-child number if exactly one of its sub-strings is divisible by <var>d</var>.</p><p>For example, 5671 is a 4-digit one-child number. Among all its sub-strings 5, 6, 7, 1, 56, 67, 71, 567, 671 and 5671, only 56 is divisible by 4.<br>Similarly, 104 is a 3-digit one-child number because only 0 is divisible by 3.<br>1132451 is a 7-digit one-child number because only 245 is divisible by 7.</p><p>Let F(<var>N</var>) be the number of the one-child numbers less than <var>N</var>.<br>We can verify that F(10) = 9, F(10<sup>3</sup>) = 389 and F(10<sup>7</sup>) = 277674.</p><p>Find F(10<sup>19</sup>).</p>",,,,
https://projecteuler.net/problem=414,414,Kaprekar constant,"Sunday, 10th February 2013, 07:00 am",213,60,"6174 is a remarkable number; if we sort its digits in increasing order and subtract that number from the number you get when you sort the digits in decreasing order, we get 7641-1467=6174.
Even more remarkable is that if we start from any 4 digit number and repeat this process of sorting and subtracting, we'll eventually end up with 6174 or immediately with 0 if all digits are equal.
This also works with numbers that have less than 4 digits if we pad the number with leading zeroes until we have 4 digits.
E.g. let's start with the number 0837:
8730-0378=8352
8532-2358=6174
6174 is called the Kaprekar constant. The process of sorting and subtracting and repeating this until either 0 or the Kaprekar constant is reached is called the Kaprekar routine.
We can consider the Kaprekar routine for other bases and number of digits.
Unfortunately, it is not guaranteed a Kaprekar constant exists in all cases; either the routine can end up in a cycle for some input numbers or the constant the routine arrives at can be different for different input numbers.
However, it can be shown that for 5 digits and a base b = 6t+3≠9, a Kaprekar constant exists.
E.g. base 15: (10,4,14,9,5)15
base 21: (14,6,20,13,7)21
Define Cb to be the Kaprekar constant in base b for 5 digits. Define the function sb(i) to be
0 if i = Cb or if i written in base b consists of 5 identical digits
the number of iterations it takes the Kaprekar routine in base b to arrive at Cb, otherwise
Note that we can define sb(i) for all integers i < b5. If i written in base b takes less than 5 digits, the number is padded with leading zero digits until we have 5 digits before applying the Kaprekar routine.
Define S(b) as the sum of sb(i) for 0 < i < b5.
E.g. S(15) = 5274369
S(111) = 400668930299
Find the sum of S(6k+3) for 2 ≤ k ≤ 300.
Give the last 18 digits as your answer.","<p>6174 is a remarkable number; if we sort its digits in increasing order and subtract that number from the number you get when you sort the digits in decreasing order, we get 7641-1467=6174.<br>Even more remarkable is that if we start from any 4 digit number and repeat this process of sorting and subtracting, we'll eventually end up with 6174 or immediately with 0 if all digits are equal.<br> This also works with numbers that have less than 4 digits if we pad the number with leading zeroes until we have 4 digits.<br>E.g. let's start with the number 0837:<br>8730-0378=8352<br>8532-2358=6174</p><p>6174 is called the <b>Kaprekar constant</b>. The process of sorting and subtracting and repeating this until either 0 or the Kaprekar constant is reached is called the <b>Kaprekar routine</b>.</p><p>We can consider the Kaprekar routine for other bases and number of digits.<br> Unfortunately, it is not guaranteed a Kaprekar constant exists in all cases; either the routine can end up in a cycle for some input numbers or the constant the routine arrives at can be different for different input numbers.<br>However, it can be shown that for 5 digits and a base b = 6t+3≠9, a Kaprekar constant exists.<br>E.g. base 15: (10,4,14,9,5)<sub>15</sub><br>base 21: (14,6,20,13,7)<sub>21</sub></p><p>Define <var>C<sub>b</sub></var> to be the Kaprekar constant in base <var>b</var> for 5 digits.Define the function <var>sb(i)</var> to be</p><ul><li> 0 if i = <var>C<sub>b</sub></var> or if <var>i</var> written in base <var>b</var> consists of 5 identical digits</li><li> the number of iterations it takes the Kaprekar routine in base <var>b</var> to arrive at <var>C<sub>b</sub></var>, otherwise</li></ul>Note that we can define <var>sb(i)</var> for all integers <var>i</var> &lt; <var>b</var><sup>5</sup>. If <var>i</var> written in base <var>b</var> takes less than 5 digits, the number is padded with leading zero digits until we have 5 digits before applying the Kaprekar routine.<p>Define <var>S(b)</var> as the sum of <var>sb(i)</var> for 0 &lt; <var>i</var> &lt; <var>b</var><sup>5</sup>.<br>E.g. S(15) = 5274369<br> S(111) = 400668930299</p><p>Find the sum of S(6k+3) for 2 ≤ k ≤ 300.<br>Give the last 18 digits as your answer.</p>",,,,
https://projecteuler.net/problem=415,415,Titanic sets,"Sunday, 17th February 2013, 10:00 am",229,100,"A set of lattice points S is called a titanic set if there exists a line passing through exactly two points in S.
An example of a titanic set is S = {(0, 0), (0, 1), (0, 2), (1, 1), (2, 0), (1, 0)}, where the line passing through (0, 1) and (2, 0) does not pass through any other point in S.
On the other hand, the set {(0, 0), (1, 1), (2, 2), (4, 4)} is not a titanic set since the line passing through any two points in the set also passes through the other two.
For any positive integer N, let T(N) be the number of titanic sets S whose every point (x, y) satisfies 0 ≤ x, y ≤ N. It can be verified that T(1) = 11, T(2) = 494, T(4) = 33554178, T(111) mod 108 = 13500401 and T(105) mod 108 = 63259062.
Find T(1011) mod 108.","<p>A set of lattice points S is called a <i>titanic set</i> if there exists a line passing through exactly two points in S.</p><p>An example of a titanic set is S = {(0, 0), (0, 1), (0, 2), (1, 1), (2, 0), (1, 0)}, where the line passing through (0, 1) and (2, 0) does not pass through any other point in S.</p><p>On the other hand, the set {(0, 0), (1, 1), (2, 2), (4, 4)} is not a titanic set since the line passing through any two points in the set also passes through the other two.</p><p>For any positive integer <var>N</var>, let <var>T</var>(<var>N</var>) be the number of titanic sets S whose every point (<var>x</var>, <var>y</var>) satisfies 0 ≤ <var>x</var>, <var>y</var> ≤ <var>N</var>.It can be verified that <var>T</var>(1) = 11, <var>T</var>(2) = 494, <var>T</var>(4) = 33554178, <var>T</var>(111) mod 10<sup>8</sup> = 13500401 and <var>T</var>(10<sup>5</sup>)&nbsp;mod&nbsp;10<sup>8</sup> = 63259062.</p><p>Find <var>T</var>(10<sup>11</sup>)&nbsp;mod&nbsp;10<sup>8</sup>.</p>",,,,
https://projecteuler.net/problem=416,416,A frog's trip,"Saturday, 23rd February 2013, 01:00 pm",217,80,"A row of n squares contains a frog in the leftmost square. By successive jumps the frog goes to the rightmost square and then back to the leftmost square. On the outward trip he jumps one, two or three squares to the right, and on the homeward trip he jumps to the left in a similar manner. He cannot jump outside the squares. He repeats the round-trip travel m times.
Let F(m, n) be the number of the ways the frog can travel so that at most one square remains unvisited.
For example, F(1, 3) = 4, F(1, 4) = 15, F(1, 5) = 46, F(2, 3) = 16 and F(2, 100) mod 109 = 429619151.
Find the last 9 digits of F(10, 1012).","<p>A row of <var>n</var> squares contains a frog in the leftmost square. By successive jumps the frog goes to the rightmost square and then back to the leftmost square. On the outward trip he jumps one, two or three squares to the right, and on the homeward trip he jumps to the left in a similar manner. He cannot jump outside the squares. He repeats the round-trip travel <var>m</var> times.</p><p>Let F(<var>m</var>, <var>n</var>) be the number of the ways the frog can travel so that at most one square remains unvisited.<br>For example, F(1, 3) = 4, F(1, 4) = 15, F(1, 5) = 46, F(2, 3) = 16 and F(2, 100) mod 10<sup>9</sup> = 429619151.</p><p>Find the last 9 digits of F(10, 10<sup>12</sup>).</p>",,,,
https://projecteuler.net/problem=417,417,Reciprocal cycles II,"Saturday, 2nd March 2013, 04:00 pm",641,35,"A unit fraction contains 1 in the numerator. The decimal representation of the unit fractions with denominators 2 to 10 are given:
1/2= 0.5
1/3= 0.(3)
1/4= 0.25
1/5= 0.2
1/6= 0.1(6)
1/7= 0.(142857)
1/8= 0.125
1/9= 0.(1)
1/10= 0.1
Where 0.1(6) means 0.166666..., and has a 1-digit recurring cycle. It can be seen that 1/7 has a 6-digit recurring cycle.
Unit fractions whose denominator has no other prime factors than 2 and/or 5 are not considered to have a recurring cycle.
We define the length of the recurring cycle of those unit fractions as 0.
Let L(n) denote the length of the recurring cycle of 1/n. You are given that ∑L(n) for 3 ≤ n ≤ 1 000 000 equals 55535191115.
Find ∑L(n) for 3 ≤ n ≤ 100 000 000","<p>A unit fraction contains 1 in the numerator. The decimal representation of the unit fractions with denominators 2 to 10 are given:</p><blockquote><table><tbody><tr><td><sup>1</sup>/<sub>2</sub></td><td>=&nbsp;</td><td>0.5</td></tr><tr><td><sup>1</sup>/<sub>3</sub></td><td>=&nbsp;</td><td>0.(3)</td></tr><tr><td><sup>1</sup>/<sub>4</sub></td><td>=&nbsp;</td><td>0.25</td></tr><tr><td><sup>1</sup>/<sub>5</sub></td><td>=&nbsp;</td><td>0.2</td></tr><tr><td><sup>1</sup>/<sub>6</sub></td><td>=&nbsp;</td><td>0.1(6)</td></tr><tr><td><sup>1</sup>/<sub>7</sub></td><td>=&nbsp;</td><td>0.(142857)</td></tr><tr><td><sup>1</sup>/<sub>8</sub></td><td>=&nbsp;</td><td>0.125</td></tr><tr><td><sup>1</sup>/<sub>9</sub></td><td>=&nbsp;</td><td>0.(1)</td></tr><tr><td><sup>1</sup>/<sub>10</sub></td><td>=&nbsp;</td><td>0.1</td></tr></tbody></table></blockquote><p>Where 0.1(6) means 0.166666..., and has a 1-digit recurring cycle. It can be seen that <sup>1</sup>/<sub>7</sub> has a 6-digit recurring cycle.</p><p>Unit fractions whose denominator has no other prime factors than 2 and/or 5 are not considered to have a recurring cycle.<br>We define the length of the recurring cycle of those unit fractions as 0. </p><p>Let L(n) denote the length of the recurring cycle of 1/n.You are given that ∑L(n) for 3 ≤ n ≤ 1 000 000 equals 55535191115.</p><p>Find ∑L(n) for 3 ≤ n ≤ 100 000 000</p>",,,,
https://projecteuler.net/problem=418,418,Factorisation triples,"Saturday, 9th March 2013, 07:00 pm",515,40,"Let n be a positive integer. An integer triple (a, b, c) is called a factorisation triple of n if:
1 ≤ a ≤ b ≤ c
a·b·c = n.
Define f(n) to be a + b + c for the factorisation triple (a, b, c) of n which minimises c / a. One can show that this triple is unique.
For example, f(165) = 19, f(100100) = 142 and f(20!) = 4034872.
Find f(43!).","<p>Let <var>n</var> be a positive integer. An integer triple (<var>a</var>, <var>b</var>, <var>c</var>) is called a <i>factorisation triple</i> of <var>n</var> if:</p><ul><li> 1 ≤ <var>a</var> ≤ <var>b</var> ≤ <var>c</var></li><li> <var>a</var>·<var>b</var>·<var>c</var> = <var>n</var>.</li></ul><p>Define <var>f</var>(<var>n</var>) to be <var>a</var> + <var>b</var> + <var>c</var> for the factorisation triple (<var>a</var>, <var>b</var>, <var>c</var>) of <var>n</var> which minimises <var>c</var> / <var>a</var>. One can show that this triple is unique.</p><p>For example, <var>f</var>(165) = 19, <var>f</var>(100100) = 142 and <var>f</var>(20!) = 4034872.</p><p>Find <var>f</var>(43!).</p>",,,,
https://projecteuler.net/problem=419,419,Look and say sequence,"Saturday, 16th March 2013, 10:00 pm",379,50,"The look and say sequence goes 1, 11, 21, 1211, 111221, 312211, 13112221, 1113213211, ...
The sequence starts with 1 and all other members are obtained by describing the previous member in terms of consecutive digits.
It helps to do this out loud:
1 is 'one one' → 11
11 is 'two ones' → 21
21 is 'one two and one one' → 1211
1211 is 'one one, one two and two ones' → 111221
111221 is 'three ones, two twos and one one' → 312211
...
Define A(n), B(n) and C(n) as the number of ones, twos and threes in the n'th element of the sequence respectively.
One can verify that A(40) = 31254, B(40) = 20259 and C(40) = 11625.
Find A(n), B(n) and C(n) for n = 1012.
Give your answer modulo 230 and separate your values for A, B and C by a comma.
E.g. for n = 40 the answer would be 31254,20259,11625","<p>The <b>look and say</b> sequence goes 1, 11, 21, 1211, 111221, 312211, 13112221, 1113213211, ...<br>The sequence starts with 1 and all other members are obtained by describing the previous member in terms of consecutive digits.<br>It helps to do this out loud:<br>1 is 'one one' → 11<br>11 is 'two ones' → 21<br>21 is 'one two and one one' → 1211 <br>1211 is 'one one, one two and two ones' → 111221<br>111221 is 'three ones, two twos and one one' → 312211<br>...</p><p>Define A(n), B(n) and C(n) as the number of ones, twos and threes in the n'th element of the sequence respectively.<br>One can verify that A(40) = 31254, B(40) = 20259 and C(40) = 11625.</p><p>Find A(n), B(n) and C(n) for n = 10<sup>12</sup>.<br> Give your answer modulo 2<sup>30</sup> and separate your values for A, B and C by a comma.<br> E.g. for n = 40 the answer would be 31254,20259,11625</p>",,,,
https://projecteuler.net/problem=420,420,2x2 positive integer matrix,"Sunday, 24th March 2013, 01:00 am",321,60,"A positive integer matrix is a matrix whose elements are all positive integers.
Some positive integer matrices can be expressed as a square of a positive integer matrix in two different ways. Here is an example:
We define F(N) as the number of the 2x2 positive integer matrices which have a trace less than N and which can be expressed as a square of a positive integer matrix in two different ways.
We can verify that F(50) = 7 and F(1000) = 1019.
Find F(107).","<p>A <i>positive integer matrix</i> is a matrix whose elements are all positive integers.<br>Some positive integer matrices can be expressed as a square of a positive integer matrix in two different ways. Here is an example:</p><div align=""center""><img src=""project/images/p420_matrix.gif"" alt=""p420_matrix.gif""></div><p>We define F(<var>N</var>) as the number of the 2x2 positive integer matrices which have a <dfn title=""the sum of the elements on the main diagonal"">trace</dfn> less than <var>N</var> and which can be expressed as a square of a positive integer matrix in two different ways.<br>We can verify that F(50) = 7 and F(1000) = 1019.</p><p>Find F(10<sup>7</sup>).</p>",p420_matrix.gif,https://projecteuler.net/project/images/p420_matrix.gif,,
https://projecteuler.net/problem=421,421,Prime factors of n15+1,"Sunday, 31st March 2013, 04:00 am",453,50,"Numbers of the form n15+1 are composite for every integer n > 1.
For positive integers n and m let s(n,m) be defined as the sum of the distinct prime factors of n15+1 not exceeding m.
E.g. 215+1 = 3×3×11×331.
So s(2,10) = 3 and s(2,1000) = 3+11+331 = 345.
Also 1015+1 = 7×11×13×211×241×2161×9091.
So s(10,100) = 31 and s(10,1000) = 483.
Find ∑ s(n,108) for 1 ≤ n ≤ 1011.","<p>Numbers of the form <var>n</var><sup>15</sup>+1 are composite for every integer <var>n</var> &gt; 1.<br>For positive integers <var>n</var> and <var>m</var> let <var>s</var>(<var>n,m</var>) be defined as the sum of the <i>distinct</i> prime factors of <var>n</var><sup>15</sup>+1 not exceeding <var>m</var>.</p>E.g. 2<sup>15</sup>+1 = 3×3×11×331.<br>So <var>s</var>(2,10) = 3 and <var>s</var>(2,1000) = 3+11+331 = 345.<br><br>Also 10<sup>15</sup>+1 = 7×11×13×211×241×2161×9091.<br>So <var>s</var>(10,100) = 31 and <var>s</var>(10,1000) = 483.<br><p>Find ∑ <var>s</var>(<var>n</var>,10<sup>8</sup>) for 1 ≤ <var>n</var> ≤ 10<sup>11</sup>.</p>",,,,
https://projecteuler.net/problem=422,422,Sequence of points on a hyperbola,"Sunday, 7th April 2013, 07:00 am",202,75,"Let H be the hyperbola defined by the equation 12x2 + 7xy - 12y2 = 625.
Next, define X as the point (7, 1). It can be seen that X is in H.
Now we define a sequence of points in H, {Pi : i ≥ 1}, as:
P1 = (13, 61/4).
P2 = (-43/6, -4).
For i > 2, Pi is the unique point in H that is different from Pi-1 and such that line PiPi-1 is parallel to line Pi-2X. It can be shown that Pi is well-defined, and that its coordinates are always rational.
You are given that P3 = (-19/2, -229/24), P4 = (1267/144, -37/12) and P7 = (17194218091/143327232, 274748766781/1719926784).
Find Pn for n = 1114 in the following format:
If Pn = (a/b, c/d) where the fractions are in lowest terms and the denominators are positive, then the answer is (a + b + c + d) mod 1 000 000 007.
For n = 7, the answer would have been: 806236837.","<p>Let H be the hyperbola defined by the equation 12<var>x</var><sup>2</sup> + 7<var>x</var><var>y</var> - 12<var>y</var><sup>2</sup> = 625.</p><p>Next, define X as the point (7, 1). It can be seen that X is in H.</p><p>Now we define a sequence of points in H, {P<sub><var>i</var></sub> : <var>i</var> ≥ 1}, as:</p><ul><li> P<sub>1</sub> = (13, 61/4).</li><li> P<sub>2</sub> = (-43/6, -4).</li><li> For <var>i</var> &gt; 2, P<sub><var>i</var></sub> is the unique point in H that is different from P<sub><var>i</var>-1</sub> and such that line P<sub><var>i</var></sub>P<sub><var>i</var>-1</sub> is parallel to line P<sub><var>i</var>-2</sub>X. It can be shown that P<sub><var>i</var></sub> is well-defined, and that its coordinates are always rational.</li></ul><img src=""project/images/p422_hyperbola.gif"" alt=""p422_hyperbola.gif""><p>You are given that P<sub>3</sub>  = (-19/2, -229/24), P<sub>4</sub> = (1267/144, -37/12) and P<sub>7</sub> = (17194218091/143327232, 274748766781/1719926784).</p><p>Find P<sub><var>n</var></sub> for <var>n</var> = 11<sup>14</sup> in the following format:<br>If P<sub><var>n</var></sub> = (<var>a</var>/<var>b</var>, <var>c</var>/<var>d</var>) where the fractions are in lowest terms and the denominators are positive, then the answer is (<var>a</var> + <var>b</var> + <var>c</var> + <var>d</var>) mod 1&nbsp;000&nbsp;000&nbsp;007.</p><p>For <var>n</var> = 7, the answer would have been: 806236837.</p>",p422_hyperbola.gif,https://projecteuler.net/project/images/p422_hyperbola.gif,,
