problems_url,problems_number,problems_title,problems_info_publish,problems_info_solved,problems_info_difficulty,problems_content_text,problems_content_html,problems_content_images_name,problems_content_images_url,problems_content_files_name,problems_content_files_url
https://projecteuler.net/problem=220,220,Heighway Dragon,"Saturday, 6th December 2008, 09:00 am",1835,55,"Let D0 be the two-letter string ""Fa"". For n≥1, derive Dn from Dn-1 by the string-rewriting rules:
""a"" → ""aRbFR""
""b"" → ""LFaLb""
Thus, D0 = ""Fa"", D1 = ""FaRbFR"", D2 = ""FaRbFRRLFaLbFR"", and so on.
These strings can be interpreted as instructions to a computer graphics program, with ""F"" meaning ""draw forward one unit"", ""L"" meaning ""turn left 90 degrees"", ""R"" meaning ""turn right 90 degrees"", and ""a"" and ""b"" being ignored. The initial position of the computer cursor is (0,0), pointing up towards (0,1).
Then Dn is an exotic drawing known as the Heighway Dragon of order n. For example, D10 is shown below; counting each ""F"" as one step, the highlighted spot at (18,16) is the position reached after 500 steps.
What is the position of the cursor after 1012 steps in D50 ?
Give your answer in the form x,y with no spaces.","<p>Let <b><i>D</i></b><sub>0</sub> be the two-letter string ""Fa"".  For n≥1, derive <b><i>D</i></b><sub>n</sub> from <b><i>D</i></b><sub>n-1</sub> by the string-rewriting rules:</p><p style=""margin-left:40px;"">""a"" → ""aRbFR""<br>""b"" → ""LFaLb""</p><p>Thus, <b><i>D</i></b><sub>0</sub> = ""Fa"", <b><i>D</i></b><sub>1</sub> = ""FaRbFR"", <b><i>D</i></b><sub>2</sub> = ""FaRbFRRLFaLbFR"", and so on.</p><p>These strings can be interpreted as instructions to a computer graphics program, with ""F"" meaning ""draw forward one unit"", ""L"" meaning ""turn left 90 degrees"", ""R"" meaning ""turn right 90 degrees"", and ""a"" and ""b"" being ignored.  The initial position of the computer cursor is (0,0), pointing up towards (0,1).</p><p>Then <b><i>D</i></b><sub>n</sub> is an exotic drawing known as the <i>Heighway Dragon</i> of order <i>n</i>.  For example, <b><i>D</i></b><sub>10</sub> is shown below; counting each ""F"" as one step, the highlighted spot at (18,16) is the position reached after 500 steps.</p><div style=""text-align:center;""><img src=""project/images/p220.gif"" alt=""""></div><p>What is the position of the cursor after 10<sup>12</sup> steps in <b><i>D</i></b><sub>50</sub> ?<br>Give your answer in the form <i>x</i>,<i>y</i> with no spaces.</p>",p220.gif,https://projecteuler.net/project/images/p220.gif,,
https://projecteuler.net/problem=221,221,Alexandrian Integers,"Saturday, 13th December 2008, 01:00 pm",1645,65,"We shall call a positive integer A an ""Alexandrian integer"", if there exist integers p, q, r such that:
A = p · q · r and
1
A
=
1
p
+
1
q
+
1
r
For example, 630 is an Alexandrian integer (p = 5, q = −7, r = −18). In fact, 630 is the 6th Alexandrian integer, the first 6 Alexandrian integers being: 6, 42, 120, 156, 420 and 630.
Find the 150000th Alexandrian integer.","<p>We shall call a positive integer <var>A</var> an ""Alexandrian integer"", if there exist integers <var>p</var>, <var>q</var>, <var>r</var> such that:</p><table class=""formula"" style=""margin-left:50px;""><tbody><tr><td>      <var>A</var> = <var>p</var> · <var>q</var> · <var>r</var> &nbsp;&nbsp;&nbsp;and&nbsp;&nbsp;   </td>   <td>      <table class=""frac""><tbody><tr><td>1</td></tr><tr><td class=""overline""><var>A</var></td></tr></tbody></table></td>   <td>=</td>   <td>      <table class=""frac""><tbody><tr><td>1</td></tr><tr><td class=""overline""><var>p</var></td></tr></tbody></table></td>   <td>+</td>   <td>      <table class=""frac""><tbody><tr><td>1</td></tr><tr><td class=""overline""><var>q</var></td></tr></tbody></table></td>   <td>+</td>   <td>      <table class=""frac""><tbody><tr><td>1</td></tr><tr><td class=""overline""><var>r</var></td></tr></tbody></table></td></tr></tbody></table><p>For example, 630 is an Alexandrian integer (<var>p</var>&nbsp;=&nbsp;5, <var>q</var>&nbsp;=&nbsp;−7, <var>r</var>&nbsp;=&nbsp;−18).In fact, 630 is the 6<sup>th</sup> Alexandrian integer,  the first 6 Alexandrian integers being: 6, 42, 120, 156, 420 and 630.</p><p>Find the 150000<sup>th</sup> Alexandrian integer.</p>",,,,
https://projecteuler.net/problem=222,222,Sphere Packing,"Friday, 19th December 2008, 01:00 pm",1666,60,"What is the length of the shortest pipe, of internal radius 50mm, that can fully contain 21 balls of radii 30mm, 31mm, ..., 50mm?
Give your answer in micrometres (10-6 m) rounded to the nearest integer.","<p>What is the length of the shortest pipe, of internal radius 50mm, that can fully contain 21 balls of radii 30mm, 31mm, ..., 50mm?</p><p>Give your answer in micrometres (10<sup>-6</sup> m) rounded to the nearest integer.</p>",,,,
https://projecteuler.net/problem=223,223,Almost right-angled triangles I,"Friday, 26th December 2008, 05:00 pm",1171,70,"Let us call an integer sided triangle with sides a ≤ b ≤ c barely acute if the sides satisfy
a2 + b2 = c2 + 1.
How many barely acute triangles are there with perimeter ≤ 25,000,000?","<p>Let us call an integer sided triangle with sides <var>a</var> ≤ <var>b</var> ≤ <var>c</var> <i>barely acute</i> if the sides satisfy <br><var>a</var><sup>2</sup> + <var>b</var><sup>2</sup> = <var>c</var><sup>2</sup> + 1.</p><p>How many barely acute triangles are there with perimeter ≤ 25,000,000?</p> ",,,,
https://projecteuler.net/problem=224,224,Almost right-angled triangles II,"Friday, 26th December 2008, 05:00 pm",937,75,"Let us call an integer sided triangle with sides a ≤ b ≤ c barely obtuse if the sides satisfy
a2 + b2 = c2 - 1.
How many barely obtuse triangles are there with perimeter ≤ 75,000,000?","<p>Let us call an integer sided triangle with sides <var>a</var> ≤ <var>b</var> ≤ <var>c</var> <i>barely obtuse</i> if the sides satisfy <br><var>a</var><sup>2</sup> + <var>b</var><sup>2</sup> = <var>c</var><sup>2</sup> - 1.</p><p>How many barely obtuse triangles are there with perimeter ≤ 75,000,000?</p>",,,,
https://projecteuler.net/problem=225,225,Tribonacci non-divisors,"Friday, 26th December 2008, 05:00 pm",3672,45,"The sequence 1, 1, 1, 3, 5, 9, 17, 31, 57, 105, 193, 355, 653, 1201 ...
is defined by T1 = T2 = T3 = 1 and Tn = Tn-1 + Tn-2 + Tn-3.
It can be shown that 27 does not divide any terms of this sequence.
In fact, 27 is the first odd number with this property.
Find the 124th odd number that does not divide any terms of the above sequence.","<p>The sequence 1, 1, 1, 3, 5, 9, 17, 31, 57, 105, 193, 355, 653, 1201 ...<br>is defined by T<sub>1</sub> = T<sub>2</sub> = T<sub>3</sub> = 1 and T<sub><var>n</var></sub> = T<sub><var>n</var>-1</sub> + T<sub><var>n</var>-2</sub> + T<sub><var>n</var>-3</sub>.</p><p>It can be shown that 27 does not divide any terms of this sequence.<br>In fact, 27 is the first odd number with this property.</p><p>Find the 124<sup>th</sup> odd number that does not divide any terms of the above sequence.</p>",,,,
https://projecteuler.net/problem=226,226,A Scoop of Blancmange,"Friday, 2nd January 2009, 09:00 pm",1423,65,"The blancmange curve is the set of points (x,y) such that 0 ≤ x ≤ 1 and ,
where s(x) = the distance from x to the nearest integer.
The area under the blancmange curve is equal to ½, shown in pink in the diagram below.
Let C be the circle with centre (¼,½) and radius ¼, shown in black in the diagram.
What area under the blancmange curve is enclosed by C?
Give your answer rounded to eight decimal places in the form 0.abcdefgh","<p>The <i>blancmange curve</i> is the set of points (<var>x</var>,<var>y</var>) such that 0 ≤ <var>x</var> ≤ 1 and <img src=""project/images/p226_formula.gif"" style=""vertical-align:middle;"" alt=""""> ,<br>where <var>s</var>(<var>x</var>) = the distance from <var>x</var> to the nearest integer.</p><p>The area under the blancmange curve is equal to ½, shown in pink in the diagram below.</p><div style=""text-align:center;""><img src=""project/images/p226_scoop2.gif"" alt=""blancmange curve""></div><p>Let <var>C</var> be the circle with centre (¼,½) and radius ¼, shown in black in the diagram.</p><p>What area under the blancmange curve is enclosed by <var>C</var>?<br>Give your answer rounded to eight decimal places in the form <i>0.abcdefgh</i></p>",p226_formula.gif,https://projecteuler.net/project/images/p226_formula.gif,,
-,-,-,-,-,-,-,-,p226_scoop2.gif,https://projecteuler.net/project/images/p226_scoop2.gif,,
https://projecteuler.net/problem=227,227,The Chase,"Saturday, 10th January 2009, 01:00 am",1666,65,"""The Chase"" is a game played with two dice and an even number of players.
The players sit around a table; the game begins with two opposite players having one die each. On each turn, the two players with a die roll it.
If a player rolls a 1, he passes the die to his neighbour on the left; if he rolls a 6, he passes the die to his neighbour on the right; otherwise, he keeps the die for the next turn.
The game ends when one player has both dice after they have been rolled and passed; that player has then lost.
In a game with 100 players, what is the expected number of turns the game lasts?
Give your answer rounded to ten significant digits.","<p>""<i>The Chase</i>"" is a game played with two dice and an even number of players.</p><p>The players sit around a table; the game begins with two opposite players having one die each. On each turn, the two players with a die roll it.<br>If a player rolls a 1, he passes the die to his neighbour on the left; if he rolls a 6, he passes the die to his neighbour on the right; otherwise, he keeps the die for the next turn.<br>The game ends when one player has both dice after they have been rolled and passed; that player has then lost.</p><p>In a game with 100 players, what is the expected number of turns the game lasts?</p><p>Give your answer rounded to ten significant digits.</p>",,,,
https://projecteuler.net/problem=228,228,Minkowski Sums,"Saturday, 17th January 2009, 05:00 am",1052,70,"Let Sn be the regular n-sided polygon – or shape – whose vertices vk (k = 1,2,…,n) have coordinates:
xk = cos( 2k-1/n ×180° )
yk = sin( 2k-1/n ×180° )
Each Sn is to be interpreted as a filled shape consisting of all points on the perimeter and in the interior.
The Minkowski sum, S+T, of two shapes S and T is the result of adding every point in S to every point in T, where point addition is performed coordinate-wise: (u, v) + (x, y) = (u+x, v+y).
For example, the sum of S3 and S4 is the six-sided shape shown in pink below:
How many sides does S1864 + S1865 + … + S1909 have?","<p>Let <var>S</var><sub>n</sub> be the regular <var>n</var>-sided polygon – or <i>shape</i> – whose vertices <var>v</var><sub><var>k</var></sub> (<var>k</var> = 1,2,…,<var>n</var>) have coordinates:</p><table><tbody><tr><td width=""40""></td>    <td><var>x</var><sub><var>k</var></sub>&nbsp; &nbsp;=          cos( <sup>2<var>k</var>-1</sup>/<sub><var>n</var></sub> ×180° )</td>  </tr><tr><td width=""40""></td>    <td><var>y</var><sub><var>k</var></sub>&nbsp; &nbsp;= &nbsp;        sin( <sup>2<var>k</var>-1</sup>/<sub><var>n</var></sub> ×180° )</td>  </tr></tbody></table><p>Each <var>S</var><sub><var>n</var></sub> is to be interpreted as a filled shape consisting of all points on the perimeter and in the interior.</p><p>The <i>Minkowski sum</i>, <var>S</var>+<var>T</var>, of two shapes <var>S</var> and <var>T</var> is the result of adding every point in <var>S</var> to every point in <var>T</var>, where point addition is performed coordinate-wise: (<var>u</var>, <var>v</var>) + (<var>x</var>, <var>y</var>) = (<var>u</var>+<var>x</var>, <var>v</var>+<var>y</var>).</p><p>For example, the sum of <var>S</var><sub>3</sub> and <var>S</var><sub>4</sub> is the six-sided shape shown in pink below:</p><div style=""text-align:center;""><img src=""project/images/p228.png"" alt=""picture showing S_3 + S_4""></div><p>How many sides does <var>S</var><sub>1864</sub> + <var>S</var><sub>1865</sub> + … + <var>S</var><sub>1909</sub> have?</p>",p228.png,https://projecteuler.net/project/images/p228.png,,
https://projecteuler.net/problem=229,229,Four Representations using Squares,"Saturday, 24th January 2009, 09:00 am",1183,70,"Consider the number 3600. It is very special, because
3600 = 482 + 362
3600 = 202 + 2×402
3600 = 302 + 3×302
3600 = 452 + 7×152
Similarly, we find that 88201 = 992 + 2802 = 2872 + 2×542 = 2832 + 3×522 = 1972 + 7×842.
In 1747, Euler proved which numbers are representable as a sum of two squares. We are interested in the numbers n which admit representations of all of the following four types:
n = a12 + b12
n = a22 + 2 b22
n = a32 + 3 b32
n = a72 + 7 b72,
where the ak and bk are positive integers.
There are 75373 such numbers that do not exceed 107.
How many such numbers are there that do not exceed 2×109?","<p>Consider the number 3600. It is very special, because</p><div style=""margin-left:200px;"">3600 = 48<sup>2</sup> + &nbsp;&nbsp; &nbsp;36<sup>2</sup><br><br>3600 = 20<sup>2</sup> + 2×40<sup>2</sup><br><br>3600 = 30<sup>2</sup> + 3×30<sup>2</sup><br><br>3600 = 45<sup>2</sup> + 7×15<sup>2</sup><br><br></div><p>Similarly, we find that 88201 = 99<sup>2</sup> + 280<sup>2</sup> = 287<sup>2</sup> + 2×54<sup>2</sup> = 283<sup>2</sup> + 3×52<sup>2</sup> = 197<sup>2</sup> + 7×84<sup>2</sup>.</p><p>In 1747, Euler proved which numbers are representable as a sum of two squares.We are interested in the numbers <var>n</var> which admit representations of all of the following four types:</p><div style=""margin-left:200px;""><var>n</var> = <var>a<sub>1</sub></var><sup>2</sup> + &nbsp; <var>b<sub>1</sub></var><sup>2</sup><br><br><var>n</var> = <var>a<sub>2</sub></var><sup>2</sup> + 2 <var>b<sub>2</sub></var><sup>2</sup><br><br><var>n</var> = <var>a<sub>3</sub></var><sup>2</sup> + 3 <var>b<sub>3</sub></var><sup>2</sup><br><br><var>n</var> = <var>a<sub>7</sub></var><sup>2</sup> + 7 <var>b<sub>7</sub></var><sup>2</sup>,</div><p>where the <var>a</var><sub><var>k</var></sub> and <var>b</var><sub><var>k</var></sub> are positive integers.</p><p>There are 75373 such numbers that do not exceed 10<sup>7</sup>.<br>How many such numbers are there that do not exceed 2×10<sup>9</sup>?</p>",,,,
https://projecteuler.net/problem=230,230,Fibonacci Words,"Saturday, 31st January 2009, 01:00 pm",2373,50,"For any two strings of digits, A and B, we define FA,B to be the sequence (A,B,AB,BAB,ABBAB,...) in which each term is the concatenation of the previous two.
Further, we define DA,B(n) to be the nth digit in the first term of FA,B that contains at least n digits.
Example:
Let A=1415926535, B=8979323846. We wish to find DA,B(35), say.
The first few terms of FA,B are:
1415926535
8979323846
14159265358979323846
897932384614159265358979323846
14159265358979323846897932384614159265358979323846
Then DA,B(35) is the 35th digit in the fifth term, which is 9.
Now we use for A the first 100 digits of π behind the decimal point:
14159265358979323846264338327950288419716939937510
58209749445923078164062862089986280348253421170679
and for B the next hundred digits:
82148086513282306647093844609550582231725359408128
48111745028410270193852110555964462294895493038196 .
Find ∑n = 0,1,...,17 10n× DA,B((127+19n)×7n) .","<p>For any two strings of digits, A and B, we define F<sub>A,B</sub> to be the sequence (A,B,AB,BAB,ABBAB,...) in which each term is the concatenation of the previous two.</p><p>Further, we define D<sub>A,B</sub>(<var>n</var>) to be the <var>n</var><sup>th</sup> digit in the first term of F<sub>A,B</sub> that contains at least <var>n</var> digits.</p><p>Example:</p><p>Let A=1415926535, B=8979323846. We wish to find D<sub>A,B</sub>(35), say.</p><p>The first few terms of F<sub>A,B</sub> are:<br>1415926535<br>8979323846<br>14159265358979323846<br>897932384614159265358979323846<br>1415926535897932384689793238461415<span style=""color:#FF0000;""><b>9</b></span>265358979323846<br></p><p>Then D<sub>A,B</sub>(35) is the 35<sup>th</sup> digit in the fifth term, which is 9.</p><p>Now we use for A the first 100 digits of π behind the decimal point:</p><p>14159265358979323846264338327950288419716939937510 <br>58209749445923078164062862089986280348253421170679 </p><p>and for B the next hundred digits:</p><p>82148086513282306647093844609550582231725359408128 <br>48111745028410270193852110555964462294895493038196 .</p><p>Find ∑<sub><var>n</var> = 0,1,...,17</sub> &nbsp; 10<sup><var>n</var></sup>× D<sub>A,B</sub>((127+19<var>n</var>)×7<sup><var>n</var></sup>) .</p> ",,,,
